	code	id	name	type	ct	clid	superid	vi
22353	86353	10700	px86353	px	38984	2714.0	358	22354
22354	86352	10699	px86352	px	5193	2714.0	358	22355
22355	S0341	21997	pxS0341	px	415	2549.0	374	22356
22356	67808	7938	px67808	px	10397	2474.0	380	22357
22357	S0342	21998	pxS0342	px	221	2545.0	374	22358
22358	S0347	22001	pxS0347	px	524	2203.0	399	22359
22359	A6253	13649	pxA6253	px	17264	2209.0	354	22360
22360	A6252	13648	pxA6252	px	51473	2209.0	354	22361
22361	A6251	13647	pxA6251	px	34134	2208.0	354	22362
22362	A6250	13646	pxA6250	px	39126	2208.0	354	22363
22363	A6257	13653	pxA6257	px	109362	2208.0	354	22364
22364	A6256	13652	pxA6256	px	572	2208.0	354	22365
22365	A6255	13651	pxA6255	px	5316	2208.0	354	22366
22366	A6254	13650	pxA6254	px	6570	2208.0	354	22367
22367	A6259	13655	pxA6259	px	3976	2209.0	354	22368
22368	A6258	13654	pxA6258	px	56738	2209.0	354	22369
22369	C1202	14150	pxC1202	px	223	2208.0	354	22370
22370	43999	5473	px43999	px	12196	2423.0	400	22371
22371	C1201	14149	pxC1201	px	147	2208.0	354	22372
22372	24515	2115	px24515	px	8914	2588.0	379	22373
22373	A4617	13426	pxA4617	px	128117	2208.0	354	22374
22374	24516	2116	px24516	px	6651	2588.0	379	22375
22375	L2320	20343	pxL2320	px	2192	2208.0	354	22376
22376	A4612	13421	pxA4612	px	212	2209.0	354	22377
22377	A7000	13733	pxA7000	px	98484	2209.0	354	22378
22378	22206	1770	px22206	px	337	2742.0	367	22379
22379	83735	10077	px83735	px	4746559	2237.0	357	22380
22380	J2795	19008	pxJ2795	px	193497	2271.0	355	22381
22381	J2794	19007	pxJ2794	px	1009	2279.0	355	22382
22382	J2796	19009	pxJ2796	px	1834	2278.0	355	22383
22383	J2791	19004	pxJ2791	px	12112	2280.0	355	22384
22384	J2790	19003	pxJ2790	px	229371	2280.0	355	22385
22385	J2792	19005	pxJ2792	px	4829	2280.0	355	22386
22386	K0086	19558	pxK0086	px	1053	2209.0	354	22387
22387	K0087	19559	pxK0087	px	2258	2209.0	354	22388
22388	K0085	19557	pxK0085	px	938	2209.0	354	22389
22389	K0082	19554	pxK0082	px	104	2208.0	354	22390
22390	K0083	19555	pxK0083	px	1254	2209.0	354	22391
22391	K0081	19553	pxK0081	px	484	2209.0	354	22392
22392	K0088	19560	pxK0088	px	159	2209.0	354	22393
22393	J2426	18940	pxJ2426	px	363	2279.0	355	22394
22394	J2425	18939	pxJ2425	px	727	2274.0	355	22395
22395	19350	1355	px19350	px	44114	2534.0	391	22396
22396	19357	1357	px19357	px	61434	2532.0	391	22397
22397	19355	1356	px19355	px	625	2534.0	391	22398
22398	96530	12632	px96530	px	16056	2320.0	426	22399
22399	J1212	18718	pxJ1212	px	12191	2271.0	355	22400
22400	64856	7682	px64856	px	2218	2502.0	365	22401
22401	64857	7683	px64857	px	1820	2504.0	365	22402
22402	64859	7685	px64859	px	406	2507.0	365	22403
22403	V5060	22838	pxV5060	px	16991	2218.0	407	22404
22404	L8195	21123	pxL8195	px	3438	2208.0	354	22405
22405	L8190	21122	pxL8190	px	5106	2208.0	354	22406
22406	82955	9923	px82955	px	86864	2233.0	357	22407
22407	82951	9919	px82951	px	1102132	2244.0	357	22408
22408	82950	9918	px82950	px	2559555	2244.0	357	22409
22409	82953	9921	px82953	px	246	2244.0	357	22410
22410	82952	9920	px82952	px	712752	2244.0	357	22411
22411	64580	7581	px64580	px	156	2509.0	365	22412
22412	64581	7582	px64581	px	13947	2503.0	365	22413
22413	64585	7583	px64585	px	6101	2503.0	365	22414
22414	L3677	20518	pxL3677	px	1550	2208.0	354	22415
22415	43030	5234	px43030	px	1745	2620.0	366	22416
22416	L3675	20517	pxL3675	px	19222	2208.0	354	22417
22417	L3674	20516	pxL3674	px	401	2208.0	354	22418
22418	L3672	20514	pxL3672	px	124	2208.0	354	22419
22419	L3671	20513	pxL3671	px	2085	2208.0	354	22420
22420	L3670	20512	pxL3670	px	293743	2208.0	354	22421
22421	1158F	886	px1158F	px	1412	2663.0	356	22422
22422	L2108	20305	pxL2108	px	3505	2208.0	354	22423
22423	L2106	20304	pxL2106	px	2218	2208.0	354	22424
22424	46200	5770	px46200	px	27301	2754.0	394	22425
22425	L2104	20303	pxL2104	px	245	2208.0	354	22426
22426	L2102	20302	pxL2102	px	222	2208.0	354	22427
22427	21386	1646	px21386	px	1345	2194.0	405	22428
22428	94002	12287	px94002	px	40613	2711.0	378	22429
22429	94003	12288	px94003	px	23218	2711.0	378	22430
22430	94004	12289	px94004	px	797	2711.0	378	22431
22431	73592	8358	px73592	px	28457	2614.0	363	22432
22432	L5680	20767	pxL5680	px	429	2208.0	354	22433
22433	L5681	20768	pxL5681	px	1648	2209.0	354	22434
22434	L5682	20769	pxL5682	px	300	2208.0	354	22435
22435	L5683	20770	pxL5683	px	2525	2209.0	354	22436
22436	L5684	20771	pxL5684	px	746	2209.0	354	22437
22437	L5685	20772	pxL5685	px	12075	2209.0	354	22438
22438	L5686	20773	pxL5686	px	274	2209.0	354	22439
22439	L5688	20774	pxL5688	px	879	2209.0	354	22440
22440	99407	12986	px99407	px	61251	2769.0	361	22441
22441	99406	12985	px99406	px	308387	2769.0	361	22442
22442	99404	12984	px99404	px	41366	2766.0	361	22443
22443	99403	12983	px99403	px	38375	2766.0	361	22444
22444	99402	12982	px99402	px	175092	2766.0	361	22445
22445	99401	12981	px99401	px	364977	2766.0	361	22446
22446	48120	5945	px48120	px	691	2186.0	387	22447
22447	99409	12988	px99409	px	2882	2769.0	361	22448
22448	99408	12987	px99408	px	17225	2769.0	361	22449
22449	78268	9062	px78268	px	32775	2418.0	376	22450
22450	S9539	22544	pxS9539	px	210	2276.0	355	22451
22451	78267	9061	px78267	px	35778	2418.0	376	22452
22452	78264	9060	px78264	px	247159	2421.0	376	22453
22453	78262	9059	px78262	px	6227	2420.0	376	22454
22454	78261	9058	px78261	px	735	2345.0	440	22455
22455	53405	6434	px53405	px	205	2467.0	404	22456
22456	53400	6433	px53400	px	1285	2466.0	404	22457
22457	34401	4242	px34401	px	315	2596.0	369	22458
22458	S0155	21930	pxS0155	px	529	2209.0	354	22459
22459	26735	2528	px26735	px	22384	2587.0	379	22460
22460	01916	467	px01916	px	39007	2368.0	360	22461
22461	83700	10062	px83700	px	137770	2232.0	357	22462
22462	28725	3181	px28725	px	17171	2573.0	368	22463
22463	83704	10064	px83704	px	468910	2232.0	357	22464
22464	32800	3800	px32800	px	242	2410.0	385	22465
22465	0191T	469	px0191T	px	795	2416.0	468	22466
22466	93750	12234	px93750	px	1681	2444.0	412	22467
22467	55000	6585	px55000	px	6521	2440.0	472	22468
22468	35460	4384	px35460	px	2551	2596.0	369	22469
22469	E2359	16499	pxE2359	px	1050	2208.0	354	22470
22470	L3999	20624	pxL3999	px	47045	2208.0	354	22471
22471	E2351	16497	pxE2351	px	212	2208.0	354	22472
22472	0232T	542	px0232T	px	2742	2685.0	378	22473
22473	27120	2620	px27120	px	1110	2573.0	368	22474
22474	27122	2621	px27122	px	898	2742.0	367	22475
22475	27125	2622	px27125	px	13455	2284.0	522	22476
22476	00790	192	px00790	px	1655248	2381.0	360	22477
22477	25415	2263	px25415	px	631	2624.0	409	22478
22478	00792	193	px00792	px	12465	2366.0	360	22479
22479	00794	194	px00794	px	15741	2366.0	360	22480
22480	00797	196	px00797	px	244581	2381.0	360	22481
22481	00796	195	px00796	px	4220	2371.0	360	22482
22482	J2785	19001	pxJ2785	px	766470	2281.0	355	22483
22483	75860	8630	px75860	px	10628	2515.0	411	22484
22484	L3334	20472	pxL3334	px	6938	2208.0	354	22485
22485	L3332	20471	pxL3332	px	25275	2208.0	354	22486
22486	L3330	20470	pxL3330	px	295	2208.0	354	22487
22487	4120F	5025	px4120F	px	449	2817.0	356	22488
22488	32110	3687	px32110	px	1406	2409.0	385	22489
22489	27358	2743	px27358	px	484	2741.0	367	22490
22490	D2160	15200	pxD2160	px	2588	2817.0	356	22491
22491	38570	4849	px38570	px	7110	2332.0	423	22492
22492	J2788	19002	pxJ2788	px	7330	2280.0	355	22493
22493	57330	6789	px57330	px	216	2343.0	390	22494
22494	57335	6790	px57335	px	314	2779.0	398	22495
22495	37565	4758	px37565	px	514	2292.0	420	22496
22496	A4860	13515	pxA4860	px	4137	2209.0	354	22497
22497	27350	2739	px27350	px	3878	2741.0	367	22498
22498	01670	401	px01670	px	595	2366.0	360	22499
22499	0249T	559	px0249T	px	937	2740.0	461	22500
22500	25260	2226	px25260	px	6037	2492.0	362	22501
22501	25265	2228	px25265	px	273	2492.0	362	22502
22502	69150	8039	px69150	px	792	2167.0	406	22503
22503	99310	12907	px99310	px	196223	2768.0	361	22504
22504	38760	4862	px38760	px	6839	2331.0	423	22505
22505	38765	4864	px38765	px	1013	2331.0	423	22506
22506	4015F	4910	px4015F	px	182	2817.0	356	22507
22507	3110F	3473	px3110F	px	2823	2818.0	356	22508
22508	0023T	72	px0023T	px	155	2680.0	359	22509
22509	39499	4881	px39499	px	354	2409.0	385	22510
22510	17272	1269	px17272	px	86562	2643.0	377	22511
22511	17271	1268	px17271	px	78686	2643.0	377	22512
22512	35879	4505	px35879	px	1113	2596.0	369	22513
22513	31395	3553	px31395	px	155	2620.0	366	22514
22514	35875	4503	px35875	px	3502	2596.0	369	22515
22515	35876	4504	px35876	px	2565	2596.0	369	22516
22516	35870	4502	px35870	px	265	2596.0	369	22517
22517	31390	3552	px31390	px	250	2620.0	366	22518
22518	56720	6723	px56720	px	603	2438.0	481	22519
22519	88199	11219	px88199	px	3853	2803.0	364	22520
22520	69511	8070	px69511	px	510	2638.0	483	22521
22521	81378	9553	px81378	px	619	2807.0	364	22522
22522	81379	9554	px81379	px	527	2811.0	364	22523
22523	81370	9545	px81370	px	1116	2808.0	364	22524
22524	81372	9547	px81372	px	1483	2807.0	364	22525
22525	81373	9548	px81373	px	1592	2812.0	364	22526
22526	81374	9549	px81374	px	16825	2812.0	364	22527
22527	81375	9550	px81375	px	1549	2807.0	364	22528
22528	81376	9551	px81376	px	3032	2806.0	364	22529
22529	81377	9552	px81377	px	4032	2803.0	364	22530
22530	J1940	18863	pxJ1940	px	191084	2278.0	355	22531
22531	20670	1440	px20670	px	93979	2202.0	370	22532
22532	85018	10386	px85018	px	7840508	2253.0	357	22533
22533	46999	5845	px46999	px	10557	2754.0	394	22534
22534	85013	10384	px85013	px	545661	2253.0	357	22535
22535	85014	10385	px85014	px	3142047	2244.0	357	22536
22536	51900	6327	px51900	px	811	2339.0	390	22537
22537	54512	6552	px54512	px	5099	2498.0	388	22538
22538	11901	934	px11901	px	208745	2691.0	378	22539
22539	59140	6988	px59140	px	231	2744.0	548	22540
22540	D7241	15634	pxD7241	px	12238	2817.0	356	22541
22541	J3095	19054	pxJ3095	px	502	2277.0	355	22542
22542	15958	1213	px15958	px	278	2742.0	367	22543
22543	15951	1207	px15951	px	127	2741.0	367	22544
22544	15950	1206	px15950	px	201	2643.0	377	22545
22545	15956	1212	px15956	px	359	2643.0	377	22546
22546	28250	3082	px28250	px	7361	2492.0	362	22547
22547	11010	803	px11010	px	15266	2212.0	454	22548
22548	11011	804	px11011	px	9302	2213.0	454	22549
22549	11012	805	px11012	px	44079	2213.0	454	22550
22550	J2320	18916	pxJ2320	px	468	2269.0	355	22551
22551	J2321	18917	pxJ2321	px	476	2269.0	355	22552
22552	J2322	18918	pxJ2322	px	528	2269.0	355	22553
22553	J2323	18919	pxJ2323	px	14098	2271.0	355	22554
22554	J2324	18920	pxJ2324	px	874	2281.0	355	22555
22555	J2325	18921	pxJ2325	px	273	2281.0	355	22556
22556	J9350	19457	pxJ9350	px	7689	2274.0	355	22557
22557	J9351	19458	pxJ9351	px	3869	2274.0	355	22558
22558	J9355	19460	pxJ9355	px	41683	2274.0	355	22559
22559	J9357	19461	pxJ9357	px	431	2278.0	355	22560
22560	1101F	806	px1101F	px	8228	2818.0	356	22561
22561	51030	6266	px51030	px	116	2342.0	390	22562
22562	61305	7126	px61305	px	283	2403.0	395	22563
22563	61304	7125	px61304	px	1660	2402.0	395	22564
22564	82565	9798	px82565	px	5927724	2226.0	357	22565
22565	L2800	20407	pxL2800	px	20827	2208.0	354	22566
22566	57135	6752	px57135	px	18684	2777.0	398	22567
22567	L8435	21139	pxL8435	px	706	2208.0	354	22568
22568	L8430	21138	pxL8430	px	6928	2209.0	354	22569
22569	57130	6751	px57130	px	2757	2777.0	398	22570
22570	J1000	18686	pxJ1000	px	39287	2271.0	355	22571
22571	G0117	16680	pxG0117	px	1096	2430.0	371	22572
22572	S5561	22306	pxS5561	px	268	2209.0	354	22573
22573	A0800	13156	pxA0800	px	9610	2733.0	396	22574
22574	21267	1613	px21267	px	160	2201.0	370	22575
22575	21261	1611	px21261	px	111	2200.0	370	22576
22576	C1830	14321	pxC1830	px	1316	2209.0	354	22577
22577	L2785	20405	pxL2785	px	2927	2209.0	354	22578
22578	98967	12764	px98967	px	3053	2549.0	374	22579
22579	98966	12763	px98966	px	4987	2546.0	374	22580
22580	98962	12762	px98962	px	6808	2548.0	374	22581
22581	L6698	20953	pxL6698	px	349	2208.0	354	22582
22582	98960	12760	px98960	px	56978	2548.0	374	22583
22583	L6696	20951	pxL6696	px	120	2209.0	354	22584
22584	L6694	20949	pxL6694	px	344	2208.0	354	22585
22585	L2375	20350	pxL2375	px	315	2208.0	354	22586
22586	L6693	20948	pxL6693	px	171	2209.0	354	22587
22587	98969	12766	px98969	px	3637	2546.0	374	22588
22588	98968	12765	px98968	px	1773	2550.0	374	22589
22589	90703	11545	px90703	px	445122	2488.0	372	22590
22590	90702	11544	px90702	px	51088	2486.0	372	22591
22591	90701	11543	px90701	px	94388	2486.0	372	22592
22592	90700	11542	px90700	px	4952368	2486.0	372	22593
22593	90707	11549	px90707	px	5088818	2486.0	372	22594
22594	90706	11548	px90706	px	6433	2486.0	372	22595
22595	90705	11547	px90705	px	6481	2486.0	372	22596
22596	90704	11546	px90704	px	4607	2486.0	372	22597
22597	90708	11550	px90708	px	1586	2486.0	372	22598
22598	54650	6567	px54650	px	1658	2498.0	388	22599
22599	D0272	15098	pxD0272	px	25591	2817.0	356	22600
22600	D0270	15097	pxD0270	px	951	2817.0	356	22601
22601	D0277	15102	pxD0277	px	389	2817.0	356	22602
22602	D0274	15100	pxD0274	px	41023	2817.0	356	22603
22603	Q4008	21643	pxQ4008	px	61138	2208.0	354	22604
22604	Q4009	21644	pxQ4009	px	8799	2208.0	354	22605
22605	Q4001	21636	pxQ4001	px	926	2208.0	354	22606
22606	Q4002	21637	pxQ4002	px	236	2208.0	354	22607
22607	Q4004	21639	pxQ4004	px	150	2208.0	354	22608
22608	Q4005	21640	pxQ4005	px	2493	2208.0	354	22609
22609	Q4006	21641	pxQ4006	px	60002	2208.0	354	22610
22610	Q4007	21642	pxQ4007	px	1621	2208.0	354	22611
22611	V2113	22705	pxV2113	px	209	2464.0	373	22612
22612	E0830	16160	pxE0830	px	1682	2208.0	354	22613
22613	V2111	22703	pxV2111	px	2434	2464.0	373	22614
22614	V2110	22702	pxV2110	px	462	2464.0	373	22615
22615	V2117	22709	pxV2117	px	101	2464.0	373	22616
22616	V2115	22707	pxV2115	px	896	2464.0	373	22617
22617	V2114	22706	pxV2114	px	533	2464.0	373	22618
22618	S9092	22410	pxS9092	px	1205	2167.0	406	22619
22619	S9090	22409	pxS9090	px	5892	2172.0	427	22620
22620	S3630	22152	pxS3630	px	299	2247.0	357	22621
22621	D5988	15486	pxD5988	px	185	2817.0	356	22622
22622	24145	2057	px24145	px	316	2742.0	367	22623
22623	46211	5772	px46211	px	241	2754.0	394	22624
22624	A6020	13589	pxA6020	px	228	2209.0	354	22625
22625	A6021	13590	pxA6021	px	31336	2209.0	354	22626
22626	A6022	13591	pxA6022	px	4120	2209.0	354	22627
22627	A6023	13592	pxA6023	px	252	2208.0	354	22628
22628	A6024	13593	pxA6024	px	1046	2208.0	354	22629
22629	A6025	13594	pxA6025	px	17415	2208.0	354	22630
22630	23130	1926	px23130	px	36173	2741.0	367	22631
22631	59425	7005	px59425	px	202975	2771.0	361	22632
22632	72198	8291	px72198	px	19182	2583.0	383	22633
22633	59426	7006	px59426	px	267673	2771.0	361	22634
22634	72192	8285	px72192	px	2611717	2762.0	494	22635
22635	72193	8286	px72193	px	3892709	2762.0	494	22636
22636	72190	8283	px72190	px	156204	2616.0	363	22637
22637	72191	8284	px72191	px	103151	2761.0	494	22638
22638	72196	8289	px72196	px	21293	2584.0	383	22639
22639	72197	8290	px72197	px	302029	2585.0	383	22640
22640	72194	8287	px72194	px	887786	2762.0	494	22641
22641	72195	8288	px72195	px	288981	2582.0	383	22642
22642	25999	2349	px25999	px	5705	2262.0	422	22643
22643	78761	9193	px78761	px	1739	2418.0	376	22644
22644	78760	9192	px78760	px	227	2418.0	376	22645
22645	J2248	18902	pxJ2248	px	3559	2274.0	355	22646
22646	50020	6105	px50020	px	1456	2296.0	509	22647
22647	50021	6106	px50021	px	2144	2296.0	509	22648
22648	61460	7150	px61460	px	357	2511.0	365	22649
22649	D3110	15296	pxD3110	px	119	2817.0	356	22650
22650	J0558	18582	pxJ0558	px	45391	2270.0	355	22651
22651	28114	3046	px28114	px	2606	2741.0	367	22652
22652	28116	3047	px28116	px	4863	2202.0	370	22653
22653	28111	3043	px28111	px	3288	2741.0	367	22654
22654	28110	3042	px28110	px	27269	2741.0	367	22655
22655	28113	3045	px28113	px	8325	2741.0	367	22656
22656	28112	3044	px28112	px	10514	2741.0	367	22657
22657	24640	2150	px24640	px	84959	2624.0	409	22658
22658	83498	9994	px83498	px	325787	2231.0	357	22659
22659	28119	3049	px28119	px	35479	2741.0	367	22660
22660	28118	3048	px28118	px	21313	2741.0	367	22661
22661	J0550	18581	pxJ0550	px	11940	2270.0	355	22662
22662	S9098	22412	pxS9098	px	2607	2785.0	375	22663
22663	L3810	20539	pxL3810	px	8793	2208.0	354	22664
22664	S1090	22051	pxS1090	px	137	2282.0	355	22665
22665	51772	6312	px51772	px	159247	2669.0	446	22666
22666	93544	12148	px93544	px	137217	2336.0	408	22667
22667	93545	12149	px93545	px	1408944	2336.0	408	22668
22668	93540	12144	px93540	px	150164	2336.0	408	22669
22669	93541	12145	px93541	px	8159	2336.0	408	22670
22670	93542	12146	px93542	px	10472	2336.0	408	22671
22671	93543	12147	px93543	px	1297220	2336.0	408	22672
22672	D5610	15403	pxD5610	px	107	2817.0	356	22673
22673	85250	10431	px85250	px	23171	2253.0	357	22674
22674	33870	4156	px33870	px	2638	2745.0	450	22675
22675	74320	8421	px74320	px	13801	2612.0	363	22676
22676	74327	8423	px74327	px	910	2612.0	363	22677
22677	74329	8425	px74329	px	10265	2598.0	495	22678
22678	74328	8424	px74328	px	95093	2598.0	495	22679
22679	42960	5223	px42960	px	8691	2751.0	443	22680
22680	42961	5224	px42961	px	3336	2620.0	366	22681
22681	42962	5225	px42962	px	10903	2620.0	366	22682
22682	45999	5758	px45999	px	8101	2754.0	394	22683
22683	45990	5757	px45990	px	17560	2570.0	430	22684
22684	E0600	16060	pxE0600	px	43476	2208.0	354	22685
22685	33140	3855	px33140	px	192	2793.0	460	22686
22686	33141	3856	px33141	px	2690	2793.0	460	22687
22687	D9612	15824	pxD9612	px	603	2817.0	356	22688
22688	37718	4783	px37718	px	2382	2454.0	512	22689
22689	E0315	15983	pxE0315	px	127	2209.0	354	22690
22690	E0310	15982	pxE0310	px	1182	2209.0	354	22691
22691	3049F	3397	px3049F	px	1429	2818.0	356	22692
22692	J9110	19384	pxJ9110	px	1302	2274.0	355	22693
22693	42950	5220	px42950	px	2485	2620.0	366	22694
22694	J2690	18985	pxJ2690	px	3949	2269.0	355	22695
22695	3072F	3414	px3072F	px	570	2818.0	356	22696
22696	11313	852	px11313	px	13546	2643.0	377	22697
22697	11312	851	px11312	px	99593	2643.0	377	22698
22698	11311	850	px11311	px	292787	2643.0	377	22699
22699	11310	849	px11310	px	350447	2642.0	377	22700
22700	19120	1311	px19120	px	258408	2393.0	538	22701
22701	19125	1312	px19125	px	214572	2393.0	538	22702
22702	19126	1313	px19126	px	14155	2393.0	538	22703
22703	4047F	4927	px4047F	px	11134	2818.0	356	22704
22704	M0300	21247	pxM0300	px	375	2591.0	444	22705
22705	47122	5853	px47122	px	977	2184.0	387	22706
22706	47120	5852	px47120	px	8201	2184.0	387	22707
22707	47125	5854	px47125	px	1329	2184.0	387	22708
22708	82760	9875	px82760	px	31699	2241.0	357	22709
22709	15201	1062	px15201	px	1080	2347.0	384	22710
22710	15200	1061	px15200	px	5172	2347.0	384	22711
22711	E1195	16303	pxE1195	px	162	2208.0	354	22712
22712	93279	12068	px93279	px	56539	2203.0	399	22713
22713	97012	12659	px97012	px	3877904	2789.0	397	22714
22714	97010	12658	px97010	px	2998031	2658.0	432	22715
22715	97016	12661	px97016	px	383051	2658.0	432	22716
22716	97014	12660	px97014	px	5779330	2658.0	432	22717
22717	83935	10147	px83935	px	105084	2237.0	357	22718
22718	97018	12662	px97018	px	155460	2658.0	432	22719
22719	59050	6971	px59050	px	45674	2283.0	545	22720
22720	29879	3305	px29879	px	160143	2573.0	368	22721
22721	21060	1526	px21060	px	318	2264.0	422	22722
22722	J1570	18791	pxJ1570	px	3347	2278.0	355	22723
22723	J1571	18792	pxJ1571	px	210	2273.0	355	22724
22724	J1572	18793	pxJ1572	px	3840	2277.0	355	22725
22725	J1573	18794	pxJ1573	px	196	2281.0	355	22726
22726	81235	9477	px81235	px	3399	2811.0	364	22727
22727	49605	6082	px49605	px	759	2387.0	434	22728
22728	49606	6083	px49606	px	383	2388.0	434	22729
22729	80188	9330	px80188	px	6279	2721.0	358	22730
22730	80184	9327	px80184	px	141026	2721.0	358	22731
22731	80185	9328	px80185	px	153308	2721.0	358	22732
22732	63185	7432	px63185	px	473	2581.0	403	22733
22733	80182	9325	px80182	px	127364	2721.0	358	22734
22734	45560	5738	px45560	px	12292	2210.0	486	22735
22735	45563	5740	px45563	px	169	2392.0	547	22736
22736	45562	5739	px45562	px	633	2756.0	394	22737
22737	2000F	1373	px2000F	px	1370	2819.0	356	22738
22738	45385	5707	px45385	px	2726648	2641.0	452	22739
22739	45384	5706	px45384	px	898494	2641.0	452	22740
22740	45387	5709	px45387	px	1742	2641.0	452	22741
22741	45386	5708	px45386	px	7967	2641.0	452	22742
22742	45381	5703	px45381	px	178343	2641.0	452	22743
22743	45380	5702	px45380	px	4165404	2641.0	452	22744
22744	45382	5704	px45382	px	47917	2641.0	452	22745
22745	15260	1067	px15260	px	93917	2347.0	384	22746
22746	29405	3228	px29405	px	345448	2789.0	397	22747
22747	C9287	14934	pxC9287	px	119	2277.0	355	22748
22748	C9285	14932	pxC9285	px	1563	2270.0	355	22749
22749	C9284	14931	pxC9284	px	155	2274.0	355	22750
22750	C9283	14930	pxC9283	px	9981	2272.0	355	22751
22751	C9282	14929	pxC9282	px	129	2280.0	355	22752
22752	C9280	14927	pxC9280	px	232	2279.0	355	22753
22753	40808	4973	px40808	px	47090	2537.0	439	22754
22754	44388	5574	px44388	px	14224	2641.0	452	22755
22755	44389	5575	px44389	px	6049	2641.0	452	22756
22756	44386	5573	px44386	px	5816	2594.0	428	22757
22757	40800	4968	px40800	px	9891	2620.0	366	22758
